IMG Taxon id,GOLD biome1,GOLD biome2,High quality reads sampled (up to 500K),Mapped to GEM catalogue,Mapped to NCBI RefSeq,Mapped to either,Nonpareil kmer diversity
3300012792,Terrestrial,Soil,452985,435695,402447,450986,NA
3300025914,Host-associated,Plants,458088,42760,28689,59571,NA
3300026210,Aquatic,Marine,467446,249280,31072,256108,NA
3300026236,Air,Outdoor Air,393118,245178,236239,264148,NA
3300024923,Aquatic,Freshwater,261360,217488,158485,223860,NA
3300012037,Aquatic,Non-marine Saline and Alkaline,474997,29215,8892,33117,NA
3300025891,Terrestrial,Soil,460232,87018,3559,89238,NA
3300022377,Host-associated,Mammals,459210,268426,161640,289274,NA
3300013133,Aquatic,Freshwater,467643,45351,2882,47877,NA
3300001990,Host-associated,Plants,268140,22017,21002,34671,NA
3300012794,Terrestrial,Soil,464116,431495,212719,443029,NA
3300027015,Engineered,Lab enrichment,306264,191298,77633,194689,NA
3300020215,Terrestrial,Soil,447311,15461,16877,20789,NA
3300021365,Aquatic,Marine,440813,157989,48374,168854,NA
3300012790,Terrestrial,Soil,443686,442428,77541,442799,NA
3300024277,Aquatic,Freshwater,461876,140637,45404,143932,NA
3300024904,Aquatic,Freshwater,477914,444189,100660,448949,NA
3300027609,Terrestrial,Soil,338124,14439,1225,15230,NA
3300026270,Aquatic,Marine,476542,56326,34682,76632,NA
3300027973,Aquatic,Freshwater,449613,67703,10458,74555,NA
3300007919,Host-associated,Human,46974,30585,32460,34110,NA
3300020177,Aquatic,Marine,450336,116466,16529,124947,NA
3300007660,Host-associated,Human,19331,13234,14825,15551,NA
3300020179,Aquatic,Freshwater,475523,190836,9348,196477,NA
3300024312,Aquatic,Freshwater,474832,123949,36371,127467,NA
3300026509,Aquatic,Thermal springs,466444,259633,78325,277320,NA
3300009040,Host-associated,Plants,462166,4255,2975,6342,NA
3300025334,Engineered,Lab enrichment,462626,364245,460141,460264,NA
3300027194,Aquatic,Marine,471451,102415,33914,112875,NA
3300012083,Host-associated,Fungi,485251,83017,54820,90388,NA
3300020190,Aquatic,Freshwater,449360,131055,3907,132893,NA
3300019762,Aquatic,Freshwater,476374,22579,33921,45694,NA
3300025248,Aquatic,Marine,467699,224245,159541,247289,NA
3300023116,Aquatic,Marine,456621,85882,12281,93438,NA
3300006001,Host-associated,Annelida,221321,1606,58119,58306,NA
3300025235,Aquatic,Marine,378016,148508,36063,159351,NA
3300014159,Aquatic,Freshwater,477063,97542,1886,98578,NA
3300024307,Aquatic,Freshwater,459479,121533,36426,124576,NA
3300026642,Terrestrial,Deep subsurface,467382,310701,419301,421642,NA
3300025027,Aquatic,Marine,482025,327435,286608,349773,NA
3300020165,Aquatic,Marine,440275,206381,56177,219286,NA
3300017650,Terrestrial,Soil,479483,47405,76845,97335,NA
3300025930,Terrestrial,Soil,399975,16368,3235,18626,NA
3300012261,Aquatic,Non-marine Saline and Alkaline,480976,351361,282524,374254,NA
3300023234,Aquatic,Non-marine Saline and Alkaline,485852,169880,10671,170411,NA
3300020595,Aquatic,Marine,454358,197419,52564,209759,NA
3300012074,Host-associated,Fungi,477920,26125,20554,37563,NA
3300027196,Aquatic,Marine,341284,76434,14015,80898,NA
3300027565,Terrestrial,Soil,241918,4901,1730,6220,NA
3300006740,Host-associated,Human,2999,2458,2830,2848,NA
3300013130,Aquatic,Freshwater,468279,44661,2266,46803,NA
3300025254,Host-associated,Plants,478044,393937,117829,409785,NA
3300022470,Aquatic,Marine,448559,85576,355,85747,NA
3300012499,Terrestrial,Soil,470686,14236,3178,16656,NA
3300006877,Host-associated,Human,6982,5547,6512,6522,NA
3300021301,Host-associated,Mammals,452815,198868,7624,204472,NA
3300026970,Engineered,Lab enrichment,238354,67876,16022,80308,NA
3300020187,Aquatic,Marine,460448,227880,43271,236247,NA
3300025211,Aquatic,Marine,342917,146542,42371,160694,NA
3300012108,Aquatic,Non-marine Saline and Alkaline,482397,314481,267058,347802,NA
3300025355,Aquatic,Freshwater,435590,23008,1389,23540,NA
3300006056,Engineered,Wastewater,467163,51469,10310,57347,NA
3300025526,Terrestrial,Deep subsurface,160075,32405,8633,35249,NA
3300024323,Terrestrial,Soil,481977,23080,2395,24782,NA
3300025714,Engineered,Wastewater,480322,292217,18276,296010,NA
3300025249,Aquatic,Marine,373386,171762,51337,183880,NA
3300008384,Host-associated,Human,9416,6684,6277,7743,NA
3300027836,Aquatic,Freshwater,359020,32557,6758,37070,NA
3300024901,Aquatic,Freshwater,477432,464090,344355,471529,NA
3300027043,Terrestrial,Soil,100231,8395,769,9009,NA
3300026638,Terrestrial,Deep subsurface,467938,313392,424311,425928,NA
3300025467,Aquatic,Freshwater,452580,63654,1148,64106,NA
3300025879,Aquatic,Marine,445047,108013,27503,115334,NA
3300027818,Aquatic,Freshwater,458537,16407,3107,18950,NA
3300012833,Terrestrial,Soil,450042,401707,385495,432961,NA
3300008628,Host-associated,Human,224697,169909,188430,208843,NA
3300012125,Host-associated,Fungi,479215,109916,67012,155687,NA
3300025225,Host-associated,Plants,479378,441092,322197,461716,NA
3300027974,Aquatic,Freshwater,455123,72894,10173,79420,NA
3300024491,Aquatic,Freshwater,461619,133620,41469,135659,NA
3300027213,Aquatic,Marine,431883,90268,12998,96003,NA
3300022879,Terrestrial,Soil,464513,219111,277434,286331,NA
3300026202,Aquatic,Marine,445561,84556,8885,88625,NA
3300025206,Host-associated,Plants,351169,295423,188472,306504,NA
3300026211,Aquatic,Marine,461014,222822,28005,230565,NA
3300017649,Terrestrial,Soil,481929,111674,119566,189607,NA
3300014736,Engineered,Built environment,778967,518238,615543,630593,NA
3300027855,Terrestrial,Soil,465656,13527,2843,15835,NA
3300008717,Host-associated,Human,321481,271561,249907,291332,NA
3300021579,Aquatic,Freshwater,424865,5573,8348,12006,NA
3300024976,Aquatic,Freshwater,377574,157004,88211,166586,NA
3300011138,Engineered,Built environment,806910,206068,185026,245346,NA
3300027930,Terrestrial,Deep subsurface,456797,257255,281908,332060,NA
3300012178,Aquatic,Non-marine Saline and Alkaline,487919,211623,75463,223060,NA
3300024357,Aquatic,Freshwater,473764,100210,24245,104534,NA
3300026287,Engineered,Wastewater,268495,220776,19669,227596,NA
3300021469,Aquatic,Marine,481232,105678,26622,130442,NA
3300012816,Terrestrial,Soil,442352,348290,232445,368927,NA
3300024915,Aquatic,Freshwater,476489,401256,101706,405286,NA
3300025453,Aquatic,Freshwater,442134,145535,12421,157086,NA
3300025258,Host-associated,Plants,430797,229261,182324,280117,NA
3300002170,Engineered,Biotransformation,343324,170106,17497,177583,NA
3300024931,Aquatic,Freshwater,410127,308126,200931,329499,NA
3300027841,Aquatic,Freshwater,460760,11873,4196,15035,NA
3300027729,Aquatic,Freshwater,462644,8500,1856,9799,NA
3300012271,Aquatic,Non-marine Saline and Alkaline,484564,93465,11863,96105,NA
3300026232,Air,Outdoor Air,395427,306871,290157,326223,NA
3300026278,Aquatic,Thermal springs,372375,197814,19169,200208,NA
3300012809,Host-associated,Insecta,442217,295533,263350,353482,NA
3300012116,Aquatic,Non-marine Saline and Alkaline,476697,300076,263285,328703,NA
3300024947,Aquatic,Freshwater,410165,355815,243004,365902,NA
3300025215,Aquatic,Marine,409322,190682,99224,204515,NA
3300027826,Terrestrial,Soil,477865,44113,3546,47217,NA
3300027278,Aquatic,Marine,427994,133361,18054,142315,NA
3300009994,Host-associated,Plants,471394,46637,60553,65432,NA
3300027515,Aquatic,Thermal springs,453565,242281,62967,248133,NA
3300023262,Aquatic,Non-marine Saline and Alkaline,482034,134781,8433,135155,NA
3300019755,Aquatic,Freshwater,477429,48401,18410,61183,NA
3300007934,Host-associated,Human,5455,4327,4941,5021,NA
3300022842,Aquatic,Non-marine Saline and Alkaline,480066,174414,19544,176293,NA
3300025730,Engineered,Wastewater,485383,286844,9615,289118,NA
3300012971,Terrestrial,Soil,477501,4008,1277,4907,NA
3300025662,Aquatic,Marine,451477,275994,12034,278443,NA
3300010297,Aquatic,Marine,469409,25882,7573,32418,NA
3300025623,Aquatic,Marine,436350,266719,6874,268482,NA
3300020175,Aquatic,Marine,444809,175836,46844,186139,NA
3300022887,Aquatic,Non-marine Saline and Alkaline,482787,92096,7654,92609,NA
3300027342,Engineered,Lab enrichment,465884,454014,242189,459806,NA
3300017687,Aquatic,Freshwater,391228,109328,181940,282508,NA
3300018423,Aquatic,Marine,452189,129482,10999,133796,NA
3300025579,Terrestrial,Soil,276262,57525,1235,58153,NA
3300025432,Aquatic,Freshwater,465912,225076,884,225586,NA
3300014886,Aquatic,Marine,395290,69583,23639,92453,NA
3300022895,Terrestrial,Soil,467944,211745,233185,259717,NA
3300008547,Host-associated,Human,714485,475264,453333,538313,NA
3300022876,Terrestrial,Soil,462594,203816,275882,287016,NA
3300006560,Host-associated,Human,2557,1869,2193,2220,NA
3300025853,Aquatic,Marine,469477,40734,42344,53936,NA
3300025772,Engineered,Wastewater,483678,201699,15619,205454,NA
3300012999,Host-associated,Fungi,469651,15928,29137,31246,NA
3300027279,Aquatic,Thermal springs,468765,277852,118245,307607,NA
3300024929,Aquatic,Freshwater,476981,439233,111726,445294,NA
3300027894,Aquatic,Sediment,462945,7980,2124,9413,NA
3300012826,Terrestrial,Soil,460641,395074,146790,419685,NA
3300021479,Terrestrial,Soil,468701,8680,8254,15793,NA
3300019760,Aquatic,Freshwater,480795,51301,30277,73349,NA
3300012032,Aquatic,Non-marine Saline and Alkaline,487446,186787,41211,195347,NA
3300026560,Engineered,Lab enrichment,449526,113878,17927,117225,NA
3300027409,Aquatic,Freshwater,304821,274669,278685,281903,NA
3300014200,Aquatic,Freshwater,481385,16748,1066,17236,NA
3300022188,Aquatic,Marine,456067,32763,1308,33587,NA
3300027869,Terrestrial,Soil,474312,12041,2313,13902,NA
3300026119,Aquatic,Marine,461196,144735,23305,150679,NA
3300026263,Aquatic,Marine,472381,108168,8008,110994,NA
3300027056,Terrestrial,Soil,459062,24789,728,25251,NA
3300027527,Terrestrial,Soil,464366,5313,2786,7857,NA
3300012263,Aquatic,Non-marine Saline and Alkaline,477647,276099,199071,294438,NA
3300027915,Aquatic,Sediment,448119,3626,1825,4775,NA
3300027524,Terrestrial,Soil,271405,1843,2905,4025,NA
3300025762,Engineered,Wastewater,475695,289659,15773,293046,NA
3300020220,Aquatic,Freshwater,450013,120889,4607,123194,NA
3300013017,Terrestrial,Deep subsurface,407817,250676,335156,339244,NA
3300024498,Aquatic,Freshwater,426538,129554,46784,131120,NA
3300011517,Engineered,Built environment,753483,477396,287107,501212,NA
3300007364,Host-associated,Human,2123,1706,1968,1983,NA
3300012270,Aquatic,Non-marine Saline and Alkaline,483406,174995,30977,180987,NA
3300013001,Host-associated,Fungi,464590,154527,196341,258834,NA
3300023065,Terrestrial,Soil,474484,242658,269220,288541,NA
3300027979,Aquatic,Freshwater,464750,13516,2346,15337,NA
3300027197,Aquatic,Marine,474172,147681,30815,157792,NA
3300027090,Terrestrial,Soil,347047,8458,1067,9163,NA
3300026086,Aquatic,Marine,471945,83470,7189,86257,NA
3300013125,Aquatic,Freshwater,420366,189630,61184,218679,NA
3300025454,Aquatic,Freshwater,474405,179137,753,179443,NA
3300021952,Aquatic,Freshwater,212103,4507,4769,8098,NA
3300022225,Aquatic,Marine,433955,222368,39180,231771,NA
3300025715,Engineered,Wastewater,476736,118610,6402,121506,NA
3300023053,Terrestrial,Soil,473526,223674,246807,267939,NA
3300013023,Host-associated,Fungi,466808,294712,322174,324060,NA
3300008551,Host-associated,Human,773634,657566,600211,685666,NA
3300017437,Aquatic,Thermal springs,458256,4484,2679,5064,NA
3300024222,Terrestrial,Soil,479756,18282,3872,21301,NA
3300025256,Host-associated,Plants,316970,247353,117507,273977,NA
3300025896,Aquatic,Marine,464900,11401,14131,23192,NA
3300026264,Aquatic,Marine,455692,205665,49516,218876,NA
3300021541,Host-associated,Mammals,463971,445466,920,445897,NA
3300026108,Aquatic,Marine,467532,149775,30764,158907,NA
3300025428,Aquatic,Freshwater,469688,103061,3422,104130,NA
3300025207,Host-associated,Plants,419158,343014,256430,346338,NA
3300027630,Aquatic,Marine,403148,152524,6213,154140,NA
3300025452,Aquatic,Marine,448253,337487,6821,338482,NA
3300021168,Terrestrial,Soil,478205,7050,4943,11086,NA
3300025451,Aquatic,Marine,466648,13948,12899,23079,NA
3300027439,Terrestrial,Soil,230856,4112,2981,6574,NA
3300026185,Terrestrial,Soil,466298,46237,9602,52160,NA
3300023055,Terrestrial,Soil,472501,225024,274276,294852,NA
3300017658,Terrestrial,Soil,482459,107772,60751,148178,NA
3300017689,Host-associated,Plants,462734,19227,61171,65043,NA
3300008138,Host-associated,Human,660089,573833,548663,599194,NA
3300025208,Host-associated,Plants,442094,361023,110329,371730,NA
3300017653,Terrestrial,Soil,483817,61446,74779,112557,NA
3300003907,Engineered,Lab enrichment,478344,274369,73653,299996,NA
3300026167,Terrestrial,Soil,464621,70022,18465,85840,NA
3300018475,Host-associated,Mammals,463499,75401,3584,76190,NA
3300020148,Host-associated,Arthropoda,451157,259957,15681,265929,NA
3300002301,Aquatic,Freshwater,444586,70536,3420,71538,NA
3300027378,Host-associated,Plants,143098,5791,3290,8331,NA
3300009779,Engineered,Wastewater,482728,119247,33216,126702,NA
3300027954,Terrestrial,Soil,472073,20617,587,20970,NA
3300007952,Host-associated,Human,13655,10622,11251,11335,NA
3300022170,Aquatic,Marine,445932,71158,929,71535,NA
3300015049,Aquatic,Freshwater,399290,209321,8332,213984,NA
3300006020,Host-associated,Plants,370568,3593,3803,5780,NA
3300026622,Engineered,Bioremediation,184949,5836,173394,173592,NA
3300027514,Terrestrial,Soil,343081,3343,2904,5746,NA
3300027839,Aquatic,Marine,452583,119665,4947,122054,NA
3300021092,Aquatic,Freshwater,464351,143761,4978,146401,NA
3300025460,Aquatic,Freshwater,465603,199851,770,200218,NA
3300014155,Aquatic,Freshwater,479265,157984,2916,160342,NA
3300025082,Aquatic,Marine,473240,83223,47956,87324,NA
3300024314,Aquatic,Marine,484295,175046,78787,189903,NA
3300026212,Aquatic,Marine,460069,232705,49484,246786,NA
3300025059,Aquatic,Marine,398300,252938,78224,263163,NA
3300012184,Aquatic,Freshwater,482409,20680,2877,22836,NA
3300027815,Aquatic,Freshwater,247909,19918,930,20187,NA
3300027870,Aquatic,Freshwater,265345,15083,23995,28844,NA
3300012995,Host-associated,Fungi,472789,19588,17562,24016,NA
3300008501,Host-associated,Human,47256,8375,37757,37803,NA
3300007927,Host-associated,Human,46643,8641,37925,37979,NA
3300010318,Aquatic,Marine,469135,31757,8897,39806,NA
3300023273,Aquatic,Marine,450057,112779,10869,118586,NA
3300027546,Terrestrial,Soil,356374,6931,3365,9375,NA
3300021484,Aquatic,Marine,466796,72696,961,73372,NA
3300025767,Aquatic,Marine,454867,244211,65413,251924,NA
3300025337,Aquatic,Freshwater,458284,38813,1881,39378,NA
3300027077,Aquatic,Marine,464668,75527,30745,84872,NA
3300022877,Terrestrial,Peat,462247,71724,2091,72692,NA
3300022854,Aquatic,Non-marine Saline and Alkaline,484708,171622,13647,171846,NA
3300025672,Aquatic,Marine,440218,232851,17303,236088,NA
3300027227,Aquatic,Marine,466839,168853,21486,177863,NA
3300012916,Terrestrial,Soil,478053,9163,6345,14255,NA
3300021559,Terrestrial,Soil,445019,11314,17325,24603,NA
3300021055,Terrestrial,Deep subsurface,460192,2701,1389,3554,NA
3300025866,Engineered,Wastewater,483260,178717,22647,189937,NA
3300027910,Aquatic,Sediment,446725,4821,1387,5665,NA
3300012501,Terrestrial,Soil,473621,15890,3632,18522,NA
3300025706,Engineered,Wastewater,474928,100097,6376,103322,NA
3300012061,Host-associated,Fungi,481760,10606,36029,39279,NA
3300027733,Aquatic,Freshwater,448081,73136,11289,81295,NA
3300028323,Engineered,Lab enrichment,458080,271332,177603,293686,NA
3300025375,Aquatic,Freshwater,468183,111507,5456,113060,NA
3300014161,Aquatic,Freshwater,473007,16100,426,16319,NA
3300025233,Host-associated,Plants,449340,383839,292420,401703,NA
3300027359,Engineered,Lab enrichment,471557,452620,351868,462876,NA
3300020580,Terrestrial,Soil,457747,7160,4307,10673,NA
3300020166,Aquatic,Marine,436203,215980,46095,226362,NA
3300017655,Terrestrial,Soil,482636,130048,127284,194061,NA
3300006991,Host-associated,Human,45406,4323,34657,34719,NA
3300022849,Terrestrial,Peat,463498,48547,826,48715,NA
3300025209,Aquatic,Marine,313967,97979,63332,109103,NA
3300021440,Aquatic,Freshwater,432413,6724,9491,14085,NA
3300022660,Host-associated,Mammals,452661,72244,3668,73223,NA
3300025748,Engineered,Wastewater,480077,288598,16339,291711,NA
3300024906,Aquatic,Freshwater,473042,434269,55830,437995,NA
